Country,Date_reported,Country_code,WHO_region,New_cases,Cumulative_cases,New_deaths,Cumulative_deaths,Population,New_cases_pc,Cumulative_cases_pc,New_deaths_pc,Cumulative_deaths_pc
Chile,8/23/2020,CL,AMRO,1939,395708,69,10792,18.751405,0.000103406,0.021102845,3.67972E-06,0.00057553
Chile,12/23/2020,CL,AMRO,1701,589189,20,16217,18.751405,9.07132E-05,0.031421059,1.06659E-06,0.000864842
Chile,12/28/2020,CL,AMRO,1711,600105,39,16443,18.751405,9.12465E-05,0.032003202,2.07984E-06,0.000876894
Chile,5/18/2020,CL,AMRO,2353,43781,29,450,18.751405,0.000125484,0.002334812,1.54655E-06,2.39982E-05
Chile,7/21/2020,CL,AMRO,2099,333029,130,8633,18.751405,0.000111938,0.017760216,6.93281E-06,0.000460392
Chile,7/6/2020,CL,AMRO,3685,295532,116,6308,18.751405,0.000196519,0.015760526,6.1862E-06,0.000336401
Chile,7/7/2020,CL,AMRO,3025,298557,76,6384,18.751405,0.000161321,0.015921847,4.05303E-06,0.000340454
Chile,7/8/2020,CL,AMRO,2462,301019,50,6434,18.751405,0.000131297,0.016053144,2.66647E-06,0.000343121
Chile,8/3/2020,CL,AMRO,2073,359731,75,9608,18.751405,0.000110552,0.019184216,3.9997E-06,0.000512388
Chile,4/27/2020,CL,AMRO,473,13331,8,189,18.751405,2.52248E-05,0.000710933,4.26635E-07,1.00792E-05
Chile,8/15/2020,CL,AMRO,2077,382111,41,10340,18.751405,0.000110765,0.020377726,2.1865E-06,0.000551425
Chile,4/16/2020,CL,AMRO,356,8273,2,94,18.751405,1.89852E-05,0.000441194,1.06659E-07,5.01296E-06
Chile,4/28/2020,CL,AMRO,482,13813,9,198,18.751405,2.57047E-05,0.000736638,4.79964E-07,1.05592E-05
Chile,8/11/2020,CL,AMRO,1988,375044,62,10139,18.751405,0.000106019,0.020000848,3.30642E-06,0.000540706
Chile,5/25/2020,CL,AMRO,3709,69102,45,718,18.751405,0.000197799,0.003685164,2.39982E-06,3.82905E-05
Chile,4/21/2020,CL,AMRO,419,10507,6,139,18.751405,2.2345E-05,0.000560331,3.19976E-07,7.41278E-06
Chile,4/22/2020,CL,AMRO,325,10832,8,147,18.751405,1.7332E-05,0.000577663,4.26635E-07,7.83941E-06
Chile,8/5/2020,CL,AMRO,1469,362962,38,9745,18.751405,7.83408E-05,0.019356523,2.02651E-06,0.000519694
Chile,4/23/2020,CL,AMRO,464,11296,13,160,18.751405,2.47448E-05,0.000602408,6.93281E-07,8.53269E-06
Chile,8/12/2020,CL,AMRO,1572,376616,39,10178,18.751405,8.38337E-05,0.020084682,2.07984E-06,0.000542786
Chile,8/18/2020,CL,AMRO,1556,387502,61,10513,18.751405,8.29804E-05,0.020665225,3.25309E-06,0.000560651
Chile,8/19/2020,CL,AMRO,1353,388855,33,10546,18.751405,7.21546E-05,0.020737379,1.75987E-06,0.000562411
Chile,8/16/2020,CL,AMRO,1791,383902,55,10395,18.751405,9.55128E-05,0.020473239,2.93311E-06,0.000554358
Chile,4/20/2020,CL,AMRO,358,10088,7,133,18.751405,1.90919E-05,0.000537986,3.73305E-07,7.0928E-06
Chile,8/13/2020,CL,AMRO,1552,378168,27,10205,18.751405,8.27671E-05,0.020167449,1.43989E-06,0.000544226
Chile,8/10/2020,CL,AMRO,2033,373056,66,10077,18.751405,0.000108419,0.019894829,3.51974E-06,0.0005374
Chile,7/5/2020,CL,AMRO,3758,291847,141,6192,18.751405,0.000200412,0.015564007,7.51944E-06,0.000330215
Chile,4/18/2020,CL,AMRO,445,9252,11,116,18.751405,2.37316E-05,0.000493403,5.86623E-07,6.1862E-06
Chile,12/24/2020,CL,AMRO,1725,590914,11,16228,18.751405,9.19931E-05,0.031513052,5.86623E-07,0.000865428
Chile,4/17/2020,CL,AMRO,534,8807,11,105,18.751405,2.84779E-05,0.000469671,5.86623E-07,5.59958E-06
Chile,8/17/2020,CL,AMRO,2044,385946,57,10452,18.751405,0.000109005,0.020582244,3.03977E-06,0.000557398
Chile,4/19/2020,CL,AMRO,478,9730,10,126,18.751405,2.54914E-05,0.000518894,5.33293E-07,6.7195E-06
Chile,8/22/2020,CL,AMRO,1920,393769,52,10723,18.751405,0.000102392,0.02099944,2.77313E-06,0.00057185
Chile,12/25/2020,CL,AMRO,2396,593310,75,16303,18.751405,0.000127777,0.031640829,3.9997E-06,0.000869428
Chile,8/21/2020,CL,AMRO,1812,391849,93,10671,18.751405,9.66328E-05,0.020897047,4.95963E-06,0.000569077
Chile,5/22/2020,CL,AMRO,0,53617,0,544,18.751405,0,0.002859359,0,2.90112E-05
Chile,8/14/2020,CL,AMRO,1866,380034,94,10299,18.751405,9.95125E-05,0.020266961,5.01296E-06,0.000549239
China,1/4/2020,CN,WPRO,1,1,0,0,1415.045928,7.06691E-10,7.06691E-10,0,0
China,8/22/2020,CN,WPRO,50,90103,0,4716,1415.045928,3.53345E-08,6.3675E-05,0,3.33275E-06
China,1/3/2020,CN,WPRO,0,0,0,0,1415.045928,0,0,0,0
China,9/7/2020,CN,WPRO,34,90551,2,4737,1415.045928,2.40275E-08,6.39916E-05,1.41338E-09,3.34759E-06
China,9/8/2020,CN,WPRO,22,90573,2,4739,1415.045928,1.55472E-08,6.40071E-05,1.41338E-09,3.34901E-06
China,11/12/2020,CN,WPRO,37,92336,0,4749,1415.045928,2.61476E-08,6.5253E-05,0,3.35607E-06
China,1/6/2020,CN,WPRO,3,4,0,0,1415.045928,2.12007E-09,2.82676E-09,0,0
China,8/26/2020,CN,WPRO,34,90239,1,4719,1415.045928,2.40275E-08,6.37711E-05,7.06691E-10,3.33487E-06
China,8/24/2020,CN,WPRO,41,90182,1,4718,1415.045928,2.89743E-08,6.37308E-05,7.06691E-10,3.33417E-06
China,12/25/2020,CN,WPRO,85,96159,2,4776,1415.045928,6.00687E-08,6.79547E-05,1.41338E-09,3.37516E-06
China,9/9/2020,CN,WPRO,9,90582,1,4740,1415.045928,6.36022E-09,6.40135E-05,7.06691E-10,3.34971E-06
China,12/30/2020,CN,WPRO,79,96592,2,4784,1415.045928,5.58286E-08,6.82607E-05,1.41338E-09,3.38081E-06
China,12/26/2020,CN,WPRO,81,96240,1,4777,1415.045928,5.7242E-08,6.80119E-05,7.06691E-10,3.37586E-06
China,1/10/2020,CN,WPRO,0,4,0,0,1415.045928,0,2.82676E-09,0,0
China,8/23/2020,CN,WPRO,38,90141,1,4717,1415.045928,2.68543E-08,6.37018E-05,7.06691E-10,3.33346E-06
China,12/23/2020,CN,WPRO,82,95998,1,4773,1415.045928,5.79486E-08,6.78409E-05,7.06691E-10,3.37304E-06
China,10/16/2020,CN,WPRO,37,91436,0,4746,1415.045928,2.61476E-08,6.4617E-05,0,3.35395E-06
China,9/10/2020,CN,WPRO,13,90595,0,4740,1415.045928,9.18698E-09,6.40227E-05,0,3.34971E-06
China,4/25/2020,CN,WPRO,12,84324,0,4642,1415.045928,8.48029E-09,5.9591E-05,0,3.28046E-06
China,4/26/2020,CN,WPRO,14,84338,0,4642,1415.045928,9.89367E-09,5.96009E-05,0,3.28046E-06
China,8/25/2020,CN,WPRO,23,90205,0,4718,1415.045928,1.62539E-08,6.3747E-05,0,3.33417E-06
China,1/5/2020,CN,WPRO,0,1,0,0,1415.045928,0,7.06691E-10,0,0
China,1/7/2020,CN,WPRO,0,4,0,0,1415.045928,0,2.82676E-09,0,0
China,9/6/2020,CN,WPRO,19,90517,0,4735,1415.045928,1.34271E-08,6.39675E-05,0,3.34618E-06
China,1/9/2020,CN,WPRO,0,4,0,0,1415.045928,0,2.82676E-09,0,0
China,12/28/2020,CN,WPRO,93,96417,1,4778,1415.045928,6.57222E-08,6.8137E-05,7.06691E-10,3.37657E-06
China,12/29/2020,CN,WPRO,96,96513,4,4782,1415.045928,6.78423E-08,6.82049E-05,2.82676E-09,3.3794E-06
China,11/11/2020,CN,WPRO,28,92299,1,4749,1415.045928,1.97873E-08,6.52269E-05,7.06691E-10,3.35607E-06
China,9/4/2020,CN,WPRO,33,90475,1,4735,1415.045928,2.33208E-08,6.39379E-05,7.06691E-10,3.34618E-06
China,4/24/2020,CN,WPRO,9,84312,0,4642,1415.045928,6.36022E-09,5.95825E-05,0,3.28046E-06
China,2/8/2020,CN,WPRO,3387,34602,86,723,1415.045928,2.39356E-06,2.44529E-05,6.07754E-08,5.10937E-07
China,1/13/2020,CN,WPRO,0,45,0,1,1415.045928,0,3.18011E-08,0,7.06691E-10
China,1/14/2020,CN,WPRO,0,45,0,1,1415.045928,0,3.18011E-08,0,7.06691E-10
China,1/3/2021,CN,WPRO,65,96894,1,4791,1415.045928,4.59349E-08,6.84741E-05,7.06691E-10,3.38576E-06
China,10/8/2020,CN,WPRO,24,91212,0,4746,1415.045928,1.69606E-08,6.44587E-05,0,3.35395E-06
China,5/3/2020,CN,WPRO,2,84393,0,4643,1415.045928,1.41338E-09,5.96398E-05,0,3.28117E-06
China,9/5/2020,CN,WPRO,23,90498,0,4735,1415.045928,1.62539E-08,6.39541E-05,0,3.34618E-06
China,1/8/2020,CN,WPRO,0,4,0,0,1415.045928,0,2.82676E-09,0,0
China,12/27/2020,CN,WPRO,84,96324,0,4777,1415.045928,5.9362E-08,6.80713E-05,0,3.37586E-06
China,10/13/2020,CN,WPRO,26,91359,0,4746,1415.045928,1.8374E-08,6.45626E-05,0,3.35395E-06
China,1/11/2020,CN,WPRO,41,45,1,1,1415.045928,2.89743E-08,3.18011E-08,7.06691E-10,7.06691E-10
China,12/24/2020,CN,WPRO,76,96074,1,4774,1415.045928,5.37085E-08,6.78946E-05,7.06691E-10,3.37374E-06
China,1/12/2020,CN,WPRO,0,45,0,1,1415.045928,0,3.18011E-08,0,7.06691E-10
China,12/31/2020,CN,WPRO,81,96673,4,4788,1415.045928,5.7242E-08,6.83179E-05,2.82676E-09,3.38364E-06
China,7/16/2020,CN,WPRO,20,85697,2,4651,1415.045928,1.41338E-08,6.05613E-05,1.41338E-09,3.28682E-06
China,7/17/2020,CN,WPRO,78,85775,0,4651,1415.045928,5.51219E-08,6.06164E-05,0,3.28682E-06
China,11/13/2020,CN,WPRO,36,92372,0,4749,1415.045928,2.54409E-08,6.52784E-05,0,3.35607E-06
China,9/12/2020,CN,WPRO,20,90643,0,4740,1415.045928,1.41338E-08,6.40566E-05,0,3.34971E-06
China,8/27/2020,CN,WPRO,32,90271,1,4720,1415.045928,2.26141E-08,6.37937E-05,7.06691E-10,3.33558E-06
China,5/4/2020,CN,WPRO,8,84401,0,4643,1415.045928,5.65353E-09,5.96454E-05,0,3.28117E-06
China,10/11/2020,CN,WPRO,27,91305,0,4746,1415.045928,1.90807E-08,6.45244E-05,0,3.35395E-06
China,1/20/2020,CN,WPRO,77,202,1,4,1415.045928,5.44152E-08,1.42752E-07,7.06691E-10,2.82676E-09
China,11/18/2020,CN,WPRO,14,92490,0,4749,1415.045928,9.89367E-09,6.53618E-05,0,3.35607E-06
China,9/3/2020,CN,WPRO,20,90442,3,4734,1415.045928,1.41338E-08,6.39145E-05,2.12007E-09,3.34547E-06
China,10/15/2020,CN,WPRO,12,91399,0,4746,1415.045928,8.48029E-09,6.45908E-05,0,3.35395E-06
China,2/7/2020,CN,WPRO,3151,31215,73,637,1415.045928,2.22678E-06,2.20594E-05,5.15884E-08,4.50162E-07
China,7/15/2020,CN,WPRO,54,85677,0,4649,1415.045928,3.81613E-08,6.05472E-05,0,3.28541E-06
China,10/17/2020,CN,WPRO,24,91460,0,4746,1415.045928,1.69606E-08,6.46339E-05,0,3.35395E-06
China,1/1/2021,CN,WPRO,89,96762,1,4789,1415.045928,6.28955E-08,6.83808E-05,7.06691E-10,3.38434E-06
China,1/2/2021,CN,WPRO,67,96829,1,4790,1415.045928,4.73483E-08,6.84282E-05,7.06691E-10,3.38505E-06
China,11/14/2020,CN,WPRO,32,92404,0,4749,1415.045928,2.26141E-08,6.53011E-05,0,3.35607E-06
China,9/13/2020,CN,WPRO,23,90666,1,4741,1415.045928,1.62539E-08,6.40728E-05,7.06691E-10,3.35042E-06
China,10/10/2020,CN,WPRO,26,91278,0,4746,1415.045928,1.8374E-08,6.45053E-05,0,3.35395E-06
China,9/15/2020,CN,WPRO,23,90718,1,4742,1415.045928,1.62539E-08,6.41096E-05,7.06691E-10,3.35113E-06
China,11/17/2020,CN,WPRO,24,92476,0,4749,1415.045928,1.69606E-08,6.53519E-05,0,3.35607E-06
China,12/1/2020,CN,WPRO,112,93577,0,4750,1415.045928,7.91494E-08,6.613E-05,0,3.35678E-06
China,10/14/2020,CN,WPRO,28,91387,0,4746,1415.045928,1.97873E-08,6.45824E-05,0,3.35395E-06
China,11/20/2020,CN,WPRO,31,92544,0,4749,1415.045928,2.19074E-08,6.54E-05,0,3.35607E-06
China,2/17/2020,CN,WPRO,2051,70639,106,1772,1415.045928,1.44942E-06,4.99199E-05,7.49092E-08,1.25226E-06
China,11/22/2020,CN,WPRO,60,92648,0,4749,1415.045928,4.24015E-08,6.54735E-05,0,3.35607E-06
China,1/25/2020,CN,WPRO,462,1301,16,41,1415.045928,3.26491E-07,9.19405E-07,1.13071E-08,2.89743E-08
China,1/26/2020,CN,WPRO,688,1989,15,56,1415.045928,4.86203E-07,1.40561E-06,1.06004E-08,3.95747E-08
China,1/27/2020,CN,WPRO,776,2765,24,80,1415.045928,5.48392E-07,1.954E-06,1.69606E-08,5.65353E-08
China,8/1/2020,CN,WPRO,166,88122,2,4668,1415.045928,1.17311E-07,6.2275E-05,1.41338E-09,3.29883E-06
China,11/15/2020,CN,WPRO,24,92428,0,4749,1415.045928,1.69606E-08,6.5318E-05,0,3.35607E-06
China,10/9/2020,CN,WPRO,40,91252,0,4746,1415.045928,2.82676E-08,6.4487E-05,0,3.35395E-06
China,11/16/2020,CN,WPRO,24,92452,0,4749,1415.045928,1.69606E-08,6.5335E-05,0,3.35607E-06
China,1/19/2020,CN,WPRO,59,125,1,3,1415.045928,4.16948E-08,8.83364E-08,7.06691E-10,2.12007E-09
China,2/2/2020,CN,WPRO,2590,14415,45,304,1415.045928,1.83033E-06,1.01869E-05,3.18011E-08,2.14834E-07
China,11/19/2020,CN,WPRO,23,92513,0,4749,1415.045928,1.62539E-08,6.53781E-05,0,3.35607E-06
China,2/4/2020,CN,WPRO,3233,20475,64,425,1415.045928,2.28473E-06,1.44695E-05,4.52282E-08,3.00344E-07
China,11/10/2020,CN,WPRO,29,92271,0,4748,1415.045928,2.0494E-08,6.52071E-05,0,3.35537E-06
China,2/6/2020,CN,WPRO,3697,28064,73,564,1415.045928,2.61264E-06,1.98326E-05,5.15884E-08,3.98574E-07
China,12/22/2020,CN,WPRO,100,95916,1,4772,1415.045928,7.06691E-08,6.7783E-05,7.06691E-10,3.37233E-06
China,8/21/2020,CN,WPRO,40,90053,3,4716,1415.045928,2.82676E-08,6.36396E-05,2.12007E-09,3.33275E-06
China,4/22/2020,CN,WPRO,35,84288,0,4642,1415.045928,2.47342E-08,5.95656E-05,0,3.28046E-06
China,10/2/2020,CN,WPRO,21,91082,0,4746,1415.045928,1.48405E-08,6.43668E-05,0,3.35395E-06
China,1/16/2020,CN,WPRO,0,45,0,1,1415.045928,0,3.18011E-08,0,7.06691E-10
China,1/17/2020,CN,WPRO,4,49,1,2,1415.045928,2.82676E-09,3.46279E-08,7.06691E-10,1.41338E-09
China,9/14/2020,CN,WPRO,29,90695,0,4741,1415.045928,2.0494E-08,6.40933E-05,0,3.35042E-06
China,12/15/2020,CN,WPRO,103,95167,3,4761,1415.045928,7.27892E-08,6.72536E-05,2.12007E-09,3.36456E-06
China,8/28/2020,CN,WPRO,30,90301,2,4722,1415.045928,2.12007E-08,6.38149E-05,1.41338E-09,3.33699E-06
China,5/2/2020,CN,WPRO,6,84391,0,4643,1415.045928,4.24015E-09,5.96383E-05,0,3.28117E-06
China,8/30/2020,CN,WPRO,28,90351,3,4728,1415.045928,1.97873E-08,6.38502E-05,2.12007E-09,3.34123E-06
China,11/21/2020,CN,WPRO,44,92588,0,4749,1415.045928,3.10944E-08,6.54311E-05,0,3.35607E-06
China,5/6/2020,CN,WPRO,2,84406,0,4643,1415.045928,1.41338E-09,5.96489E-05,0,3.28117E-06
China,5/7/2020,CN,WPRO,3,84409,0,4643,1415.045928,2.12007E-09,5.96511E-05,0,3.28117E-06
China,5/8/2020,CN,WPRO,6,84415,0,4643,1415.045928,4.24015E-09,5.96553E-05,0,3.28117E-06
China,5/9/2020,CN,WPRO,1,84416,0,4643,1415.045928,7.06691E-10,5.9656E-05,0,3.28117E-06
China,5/10/2020,CN,WPRO,14,84430,0,4643,1415.045928,9.89367E-09,5.96659E-05,0,3.28117E-06
China,10/3/2020,CN,WPRO,19,91101,0,4746,1415.045928,1.34271E-08,6.43802E-05,0,3.35395E-06
China,4/27/2020,CN,WPRO,3,84341,1,4643,1415.045928,2.12007E-09,5.9603E-05,7.06691E-10,3.28117E-06
China,4/28/2020,CN,WPRO,6,84347,0,4643,1415.045928,4.24015E-09,5.96073E-05,0,3.28117E-06
China,4/29/2020,CN,WPRO,22,84369,0,4643,1415.045928,1.55472E-08,5.96228E-05,0,3.28117E-06
China,11/30/2020,CN,WPRO,136,93465,0,4750,1415.045928,9.611E-08,6.60509E-05,0,3.35678E-06
China,1/5/2021,CN,WPRO,89,97061,3,4794,1415.045928,6.28955E-08,6.85921E-05,2.12007E-09,3.38788E-06
China,1/21/2020,CN,WPRO,93,295,2,6,1415.045928,6.57222E-08,2.08474E-07,1.41338E-09,4.24015E-09
China,5/5/2020,CN,WPRO,3,84404,0,4643,1415.045928,2.12007E-09,5.96475E-05,0,3.28117E-06
China,1/23/2020,CN,WPRO,131,578,8,17,1415.045928,9.25765E-08,4.08467E-07,5.65353E-09,1.20137E-08
China,1/24/2020,CN,WPRO,261,839,8,25,1415.045928,1.84446E-07,5.92914E-07,5.65353E-09,1.76673E-08
China,12/8/2020,CN,WPRO,90,94383,0,4753,1415.045928,6.36022E-08,6.66996E-05,0,3.3589E-06
China,12/9/2020,CN,WPRO,117,94500,0,4753,1415.045928,8.26828E-08,6.67823E-05,0,3.3589E-06
China,12/10/2020,CN,WPRO,118,94618,2,4755,1415.045928,8.33895E-08,6.68657E-05,1.41338E-09,3.36031E-06
China,5/11/2020,CN,WPRO,20,84450,0,4643,1415.045928,1.41338E-08,5.968E-05,0,3.28117E-06
China,8/2/2020,CN,WPRO,180,88302,6,4674,1415.045928,1.27204E-07,6.24022E-05,4.24015E-09,3.30307E-06
China,8/3/2020,CN,WPRO,157,88459,2,4676,1415.045928,1.1095E-07,6.25132E-05,1.41338E-09,3.30449E-06
China,1/18/2020,CN,WPRO,17,66,0,2,1415.045928,1.20137E-08,4.66416E-08,0,1.41338E-09
China,1/31/2020,CN,WPRO,1984,9724,43,213,1415.045928,1.40207E-06,6.87186E-06,3.03877E-08,1.50525E-07
China,12/16/2020,CN,WPRO,112,95279,3,4764,1415.045928,7.91494E-08,6.73328E-05,2.12007E-09,3.36668E-06
China,2/3/2020,CN,WPRO,2827,17242,57,361,1415.045928,1.99782E-06,1.21848E-05,4.02814E-08,2.55115E-07
China,12/19/2020,CN,WPRO,89,95580,4,4770,1415.045928,6.28955E-08,6.75455E-05,2.82676E-09,3.37092E-06
China,2/5/2020,CN,WPRO,3892,24367,66,491,1415.045928,2.75044E-06,1.72199E-05,4.66416E-08,3.46985E-07
China,12/21/2020,CN,WPRO,100,95816,1,4771,1415.045928,7.06691E-08,6.77123E-05,7.06691E-10,3.37162E-06
China,9/29/2020,CN,WPRO,25,91018,0,4746,1415.045928,1.76673E-08,6.43216E-05,0,3.35395E-06
China,9/30/2020,CN,WPRO,23,91041,0,4746,1415.045928,1.62539E-08,6.43378E-05,0,3.35395E-06
China,10/1/2020,CN,WPRO,20,91061,0,4746,1415.045928,1.41338E-08,6.4352E-05,0,3.35395E-06
China,3/15/2020,CN,WPRO,27,81052,10,3204,1415.045928,1.90807E-08,5.72787E-05,7.06691E-09,2.26424E-06
China,3/16/2020,CN,WPRO,29,81081,14,3218,1415.045928,2.0494E-08,5.72992E-05,9.89367E-09,2.27413E-06
China,10/4/2020,CN,WPRO,20,91121,0,4746,1415.045928,1.41338E-08,6.43944E-05,0,3.35395E-06
China,12/14/2020,CN,WPRO,114,95064,2,4758,1415.045928,8.05628E-08,6.71809E-05,1.41338E-09,3.36244E-06
China,10/7/2020,CN,WPRO,18,91188,0,4746,1415.045928,1.27204E-08,6.44417E-05,0,3.35395E-06
China,2/12/2020,CN,WPRO,2022,44734,97,1114,1415.045928,1.42893E-06,3.16131E-05,6.8549E-08,7.87254E-07
China,2/13/2020,CN,WPRO,15152,59886,254,1368,1415.045928,1.07078E-05,4.23209E-05,1.79499E-07,9.66753E-07
China,10/12/2020,CN,WPRO,28,91333,0,4746,1415.045928,1.97873E-08,6.45442E-05,0,3.35395E-06
China,2/14/2020,CN,WPRO,4050,63936,13,1381,1415.045928,2.8621E-06,4.5183E-05,9.18698E-09,9.7594E-07
China,2/15/2020,CN,WPRO,2644,66580,143,1524,1415.045928,1.86849E-06,4.70515E-05,1.01057E-07,1.077E-06
China,2/16/2020,CN,WPRO,2008,68588,142,1666,1415.045928,1.41904E-06,4.84705E-05,1.0035E-07,1.17735E-06
China,6/17/2020,CN,WPRO,44,84867,0,4645,1415.045928,3.10944E-08,5.99747E-05,0,3.28258E-06
China,2/18/2020,CN,WPRO,1893,72532,98,1870,1415.045928,1.33777E-06,5.12577E-05,6.92557E-08,1.32151E-06
China,2/19/2020,CN,WPRO,1751,74283,136,2006,1415.045928,1.23742E-06,5.24951E-05,9.611E-08,1.41762E-06
China,10/18/2020,CN,WPRO,30,91490,0,4746,1415.045928,2.12007E-08,6.46551E-05,0,3.35395E-06
China,5/12/2020,CN,WPRO,1,84451,1,4644,1415.045928,7.06691E-10,5.96807E-05,7.06691E-10,3.28187E-06
China,10/5/2020,CN,WPRO,25,91146,0,4746,1415.045928,1.76673E-08,6.4412E-05,0,3.35395E-06
China,9/11/2020,CN,WPRO,28,90623,0,4740,1415.045928,1.97873E-08,6.40424E-05,0,3.34971E-06
China,5/14/2020,CN,WPRO,6,84464,0,4644,1415.045928,4.24015E-09,5.96899E-05,0,3.28187E-06
China,10/23/2020,CN,WPRO,33,91621,0,4746,1415.045928,2.33208E-08,6.47477E-05,0,3.35395E-06
China,1/6/2021,CN,WPRO,66,97127,0,4794,1415.045928,4.66416E-08,6.86388E-05,0,3.38788E-06
China,1/22/2020,CN,WPRO,152,447,3,9,1415.045928,1.07417E-07,3.15891E-07,2.12007E-09,6.36022E-09
China,1/8/2021,CN,WPRO,89,97306,0,4795,1415.045928,6.28955E-08,6.87653E-05,0,3.38858E-06
China,9/16/2020,CN,WPRO,16,90734,1,4743,1415.045928,1.13071E-08,6.41209E-05,7.06691E-10,3.35183E-06
China,9/17/2020,CN,WPRO,19,90753,0,4743,1415.045928,1.34271E-08,6.41343E-05,0,3.35183E-06
China,9/18/2020,CN,WPRO,44,90797,0,4743,1415.045928,3.10944E-08,6.41654E-05,0,3.35183E-06
China,9/19/2020,CN,WPRO,17,90814,1,4744,1415.045928,1.20137E-08,6.41774E-05,7.06691E-10,3.35254E-06
China,12/11/2020,CN,WPRO,131,94749,0,4755,1415.045928,9.25765E-08,6.69583E-05,0,3.36031E-06
China,12/12/2020,CN,WPRO,100,94849,0,4755,1415.045928,7.06691E-08,6.70289E-05,0,3.36031E-06
China,1/4/2021,CN,WPRO,78,96972,0,4791,1415.045928,5.51219E-08,6.85292E-05,0,3.38576E-06
China,1/30/2020,CN,WPRO,1741,7740,38,170,1415.045928,1.23035E-06,5.46979E-06,2.68543E-08,1.20137E-07
China,11/2/2020,CN,WPRO,34,91955,0,4746,1415.045928,2.40275E-08,6.49838E-05,0,3.35395E-06
China,2/1/2020,CN,WPRO,2101,11825,46,259,1415.045928,1.48476E-06,8.35662E-06,3.25078E-08,1.83033E-07
China,9/26/2020,CN,WPRO,18,90951,1,4746,1415.045928,1.27204E-08,6.42742E-05,7.06691E-10,3.35395E-06
China,1/20/2021,CN,WPRO,165,99191,2,4807,1415.045928,1.16604E-07,7.00974E-05,1.41338E-09,3.39706E-06
China,12/20/2020,CN,WPRO,136,95716,0,4770,1415.045928,9.611E-08,6.76416E-05,0,3.37092E-06
China,9/28/2020,CN,WPRO,27,90993,0,4746,1415.045928,1.90807E-08,6.43039E-05,0,3.35395E-06
China,11/9/2020,CN,WPRO,47,92242,0,4748,1415.045928,3.32145E-08,6.51866E-05,0,3.35537E-06
China,3/13/2020,CN,WPRO,10,80995,7,3180,1415.045928,7.06691E-09,5.72384E-05,4.94684E-09,2.24728E-06
China,3/14/2020,CN,WPRO,30,81025,14,3194,1415.045928,2.12007E-08,5.72596E-05,9.89367E-09,2.25717E-06
China,1/25/2021,CN,WPRO,205,100136,1,4811,1415.045928,1.44872E-07,7.07652E-05,7.06691E-10,3.39989E-06
China,1/26/2021,CN,WPRO,155,100291,3,4814,1415.045928,1.09537E-07,7.08747E-05,2.12007E-09,3.40201E-06
China,3/17/2020,CN,WPRO,39,81120,13,3231,1415.045928,2.75609E-08,5.73268E-05,9.18698E-09,2.28332E-06
China,3/18/2020,CN,WPRO,58,81178,11,3242,1415.045928,4.09881E-08,5.73677E-05,7.7736E-09,2.29109E-06
China,3/19/2020,CN,WPRO,99,81277,8,3250,1415.045928,6.99624E-08,5.74377E-05,5.65353E-09,2.29675E-06
China,7/21/2020,CN,WPRO,84,86152,0,4653,1415.045928,5.9362E-08,6.08828E-05,0,3.28823E-06
China,7/22/2020,CN,WPRO,74,86226,2,4655,1415.045928,5.22951E-08,6.09351E-05,1.41338E-09,3.28965E-06
China,7/23/2020,CN,WPRO,135,86361,0,4655,1415.045928,9.54033E-08,6.10305E-05,0,3.28965E-06
China,7/24/2020,CN,WPRO,139,86500,1,4656,1415.045928,9.823E-08,6.11288E-05,7.06691E-10,3.29035E-06
China,7/25/2020,CN,WPRO,160,86660,1,4657,1415.045928,1.13071E-07,6.12418E-05,7.06691E-10,3.29106E-06
China,7/26/2020,CN,WPRO,179,86839,2,4659,1415.045928,1.26498E-07,6.13683E-05,1.41338E-09,3.29247E-06
China,7/27/2020,CN,WPRO,189,87028,0,4659,1415.045928,1.33565E-07,6.15019E-05,0,3.29247E-06
China,7/28/2020,CN,WPRO,217,87245,4,4663,1415.045928,1.53352E-07,6.16552E-05,2.82676E-09,3.2953E-06
China,7/29/2020,CN,WPRO,212,87457,1,4664,1415.045928,1.49818E-07,6.18051E-05,7.06691E-10,3.29601E-06
China,11/23/2020,CN,WPRO,85,92733,0,4749,1415.045928,6.00687E-08,6.55336E-05,0,3.35607E-06
China,11/24/2020,CN,WPRO,96,92829,0,4749,1415.045928,6.78423E-08,6.56014E-05,0,3.35607E-06
China,11/25/2020,CN,WPRO,85,92914,0,4749,1415.045928,6.00687E-08,6.56615E-05,0,3.35607E-06
China,11/26/2020,CN,WPRO,111,93025,0,4749,1415.045928,7.84427E-08,6.57399E-05,0,3.35607E-06
China,11/27/2020,CN,WPRO,88,93113,0,4749,1415.045928,6.21888E-08,6.58021E-05,0,3.35607E-06
China,11/28/2020,CN,WPRO,112,93225,0,4749,1415.045928,7.91494E-08,6.58813E-05,0,3.35607E-06
China,11/29/2020,CN,WPRO,104,93329,1,4750,1415.045928,7.34958E-08,6.59547E-05,7.06691E-10,3.35678E-06
China,1/7/2021,CN,WPRO,90,97217,1,4795,1415.045928,6.36022E-08,6.87024E-05,7.06691E-10,3.38858E-06
China,12/3/2020,CN,WPRO,129,93797,1,4751,1415.045928,9.11631E-08,6.62855E-05,7.06691E-10,3.35749E-06
China,12/4/2020,CN,WPRO,108,93905,1,4752,1415.045928,7.63226E-08,6.63618E-05,7.06691E-10,3.35819E-06
